56	0.728669	0.224449	0.00629379	0.0382471	0.000207517	2.59659e-05	0.000310331	6.69701
57	0.724802	0.225715	0.0064741	0.0402853	0.000232511	2.96453e-05	0.000327832	6.77403
58	0.720833	0.226929	0.00673922	0.0423725	0.000256845	3.32158e-05	0.000345302	6.84075
59	0.716712	0.228135	0.00706142	0.0445407	0.000280685	3.66922e-05	0.000363192	6.90342
60	0.712406	0.229361	0.00742626	0.0468113	0.000304217	4.00979e-05	0.000381778	6.96542
61	0.70789	0.23062	0.00782668	0.0491994	0.000327631	4.34596e-05	0.000401239	7.02865
62	0.703145	0.231921	0.00825977	0.0517177	0.000351111	4.68044e-05	0.000421709	7.09419
63	0.698154	0.23327	0.00872493	0.0543773	0.000374835	5.01587e-05	0.000443294	7.16274
64	0.692901	0.23467	0.00922297	0.0571893	0.000398969	5.35478e-05	0.000466091	7.23477
65	0.687367	0.236124	0.00975554	0.0601647	0.000423672	5.69955e-05	0.000490194	7.31066
66	0.681538	0.237632	0.0103248	0.0633152	0.000449097	6.05246e-05	0.000515697	7.39073
67	0.675394	0.239196	0.0109335	0.0666531	0.000475391	6.41567e-05	0.000542702	7.4753
68	0.668917	0.240816	0.0115846	0.0701918	0.000502697	6.7913e-05	0.000571313	7.56468
69	0.662088	0.242493	0.0122814	0.0739455	0.000531157	7.18138e-05	0.000601644	7.6592
70	0.654885	0.244226	0.0130275	0.0779296	0.000560914	7.58795e-05	0.000633819	7.75921
71	0.647287	0.246014	0.013827	0.0821609	0.000592111	8.01305e-05	0.000667968	7.86508
72	0.63927	0.247856	0.0146842	0.0866574	0.000624897	8.45873e-05	0.000704237	7.9772
73	0.630811	0.249748	0.0156037	0.0914386	0.000659422	8.92709e-05	0.000742778	8.096
74	0.621883	0.251687	0.0165906	0.0965256	0.000695845	9.42031e-05	0.000783759	8.22193
75	0.612461	0.253669	0.0176504	0.101941	0.000734333	9.94065e-05	0.000827363	8.35547
76	0.602516	0.255686	0.0187889	0.107711	0.000775059	0.000104905	0.000873783	8.49716
77	0.592021	0.257731	0.0200123	0.11386	0.000818208	0.000110723	0.000923234	8.64754
78	0.580946	0.259795	0.0213273	0.120418	0.000863978	0.000116887	0.000975943	8.80721
79	0.56926	0.261864	0.0227409	0.127417	0.000912579	0.000123425	0.00103216	8.97682
80	0.556935	0.263923	0.0242603	0.134889	0.000964235	0.000130368	0.00109215	9.15703
81	0.54394	0.265954	0.0258932	0.142871	0.00101919	0.000137748	0.00115619	9.34856
82	0.530247	0.267935	0.0276471	0.151402	0.00107769	0.000145598	0.00122461	9.55217
83	0.515828	0.269838	0.0295297	0.160521	0.00114002	0.000153956	0.00129773	9.76867
84	0.500657	0.271632	0.0315484	0.170273	0.00120648	0.00016286	0.00137589	9.99889
85	0.484714	0.27328	0.0337101	0.180705	0.00127737	0.000172354	0.00145949	10.2437
86	0.467981	0.274737	0.0360207	0.191863	0.00135304	0.000182482	0.0015489	10.504
87	0.450447	0.275952	0.0384847	0.203799	0.00143384	0.000193291	0.00164454	10.7806
88	0.432111	0.276867	0.0411044	0.216562	0.00152015	0.000204834	0.00174684	11.0746
89	0.412979	0.277414	0.0438796	0.230206	0.00161236	0.000217164	0.00185625	11.3868
90	0.393073	0.277517	0.0468058	0.244781	0.00171089	0.000230337	0.0019732	11.7181
91	0.372428	0.277092	0.0498738	0.260335	0.00181616	0.000244412	0.00209812	12.0692
92	0.351098	0.276046	0.053068	0.276914	0.00192862	0.000259451	0.00223145	12.4409
93	0.329158	0.274278	0.0563649	0.294556	0.00204869	0.000275517	0.00237355	12.8338
94	0.306706	0.271684	0.0597317	0.313289	0.00217682	0.00029267	0.00252476	13.2481
95	0.283869	0.268155	0.0631243	0.33313	0.0023134	0.000310974	0.00268533	13.6841
96	0.260796	0.263587	0.0664864	0.354077	0.00245881	0.000330485	0.0028554	14.1414
97	0.23767	0.25788	0.0697481	0.376108	0.00261338	0.000351259	0.00303495	14.6196
98	0.214694	0.250952	0.0728256	0.399173	0.00277733	0.00037334	0.00322378	15.1173
99	0.192097	0.242743	0.075622	0.423191	0.00295082	0.000396762	0.00342148	15.6331
100	0.170122	0.233225	0.0780299	0.448045	0.00313383	0.000421546	0.00362735	16.1647
101	0.14902	0.22241	0.0799351	0.473576	0.00332621	0.00044769	0.00384038	16.709
102	0.129034	0.210364	0.0812228	0.499584	0.00352757	0.000475172	0.00405922	17.2623
103	0.11039	0.197205	0.0817861	0.525828	0.00373732	0.000503939	0.00428215	17.8202
104	0.0932795	0.18311	0.0815354	0.552026	0.0039546	0.000533903	0.0045071	18.3777
105	0.0778468	0.16831	0.0804085	0.577865	0.00417827	0.000564943	0.00473165	18.9292
106	0.0641783	0.15308	0.0783804	0.603013	0.0044069	0.000596896	0.00495313	19.4685
